	hematokrit	ssn	ast	trombocyty	name	leukocyty	indicator	er-cv	alp	smoker	hemoglobin	weight	relationship	erytrocyty	etytr	hbver	alt
1083	5.70083	479-87-3613	46.71063	4.60706	Vanessa Stephenson	9.32641	1.00000	22.25432	85.13168	Y	6.26165	36.99640	single	4.79081	5.83062	7.66177	0.62261
1084	8.04272	448-93-1715	59.77514	8.48672	Jacob Stafford	7.10497	1.00000	46.38329	42.36845	no	7.97404	85.50356	single	8.86159	8.71610	6.88158	2.84157
1085	4.39886	281-67-7695	29.58347	7.19843	Kevin Morales	5.92077	1.00000	40.40048	50.01668	no	4.72425	66.49072	divoced	4.66896	7.20817	7.08971	0.64243
1086	8.81582	828-21-8553	34.98313	8.84024	Tracy Simmons	7.59974	1.00000	36.04724	39.19527	no	8.13277	69.17569	married	8.18427	7.94816	7.56537	1.88026
1087	6.81952	325-66-8860	56.49942	8.02315	Raven Henderson	7.34431	0.00000	35.71058	72.24734	yes	7.01975	106.51986	nop	5.63390	7.11449	7.72298	0.44641
1088	7.57254	014-68-6761	54.70876	4.79550	Michelle Monroe	6.56065	1.00000	22.47862	86.29064	no	6.77223	36.04491	separated	6.39118	6.10405	6.38387	0.54116
1089	8.37341	845-55-1734	57.86830	7.96600	Alexandra Humphrey	8.02982	0.00000	33.39729	77.49906	no	7.18904	8.52081	divoced	5.04538	8.20567	6.24352	0.55378
1090	8.15799	487-76-5295	58.84318	5.35910	Christopher Payne	6.45612	1.00000	48.05296	80.38659	N	5.65864	33.48189	married	6.08884	7.48455	7.37797	0.57705
1091	5.21550	178-41-8713	37.65576	6.23763	Alexis Hoover	7.16069	1.00000	61.41753	70.67787	Y	5.56790	86.38212	nop	5.31971	5.73183	7.43332	0.66055
1092	9.67819	365-50-3213	59.17397	8.19397	Taylor George	7.69677	0.00000	54.94991	28.86029	no	8.32757	17.28051	married	4.88948	4.97569	8.21825	0.05657
1093	7.89379	371-56-3114	33.98691	6.18287	Tanya Martinez	6.83407	1.00000	57.07788	20.25297	N	9.06434	33.28118	divoced	5.98172	7.13206	7.14795	0.58303
1094	5.35213	167-14-1139	45.77925	6.47473	Margaret Pierce	7.23337	1.00000	55.85570	45.65897	no	7.91590	51.77235	widowed	7.63979	8.39487	8.95428	1.29496
1095	8.02536	212-99-7507	22.33362	8.74039	Marissa Allen MD	5.81968	1.00000	41.07992	27.34223	no	8.42004	24.01812	separated	7.96077	7.12433	8.86080	1.26501
1096	10.08389	461-57-1186	70.88462	4.79421	April Collins	7.91055	1.00000	39.42942	8.44727	no	9.48719	27.04876	divoced	7.94770	9.16441	6.40829	1.45545
1097	5.61242	688-60-2084	66.61561	5.12943	Jeffery Moyer	7.81477	1.00000	81.35018	80.93986	Y	6.47098	34.95232	single	5.30421	7.71569	5.70520	0.68300
1098	5.52246	861-93-8097	58.66016	11.24872	Melody Ross	6.55214	0.00000	19.35252	86.90266	Y	5.63602	91.58376	divoced	7.19044	5.66375	4.68251	0.97436
1099	6.62881	668-92-5551	52.14677	9.54182	Mary Golden MD	6.02981	1.00000	73.78351	40.30518	no	8.24387	42.25559	widowed	9.59144	8.42071	6.55622	5.34278
1100	9.01964	512-32-6989	47.70324	7.41520	Dakota Stephens	7.84025	1.00000	63.78506	15.79439	no	9.22291	67.59540	widowed	8.55894	6.55039	6.88003	2.63967
1101	3.64149	204-93-8837	51.34478	7.64422	Alexander Erickson	7.50896	1.00000	40.68598	87.08897	Y	5.94986	84.87907	married	5.47904	7.38649	7.29673	0.56063
1102	5.75958	258-43-6873	58.48969	10.49834	Alex Carter	8.49265	1.00000	22.20184	25.48116	no	4.07100	67.44529	nop	7.15438	8.30427	5.59746	0.73223
1103	8.00346	221-46-4423	49.41459	7.33976	Douglas Moore	9.18172	1.00000	37.31469	14.98332	Y	9.26631	63.95127	divoced	10.34421	8.41791	7.70007	11.13745
1104	10.55699	272-23-0020	41.31458	7.46489	Cindy Barnes	6.51168	1.00000	58.56761	11.73163	no	9.11749	65.03587	married	7.23103	7.57850	9.04828	1.20481
1105	7.45781	200-20-9479	70.58944	8.52239	Justin Garrett	6.90895	1.00000	46.94161	47.88054	no	8.02875	78.75770	single	8.61934	6.98327	7.96630	2.30392
1106	8.85155	435-18-2076	48.86054	6.52258	Joshua Rodriguez	7.32938	0.00000	60.10674	37.02774	yes	8.21220	145.98386	married	4.12510	7.43775	7.98666	0.28598
1107	7.05220	699-71-9806	62.06234	10.99054	Michael Johnson	7.51992	1.00000	35.20207	53.50871	no	7.81504	125.35314	widowed	8.03008	5.59388	7.11352	1.76793
1108	9.25641	820-15-8603	62.34031	8.52643	James Wilson	6.68799	0.00000	57.71089	32.91248	no	10.36527	112.40203	divoced	6.75977	7.04878	8.52414	0.91357
1109	5.63128	101-47-9639	68.95866	5.61308	Stephen Coleman	7.72005	1.00000	50.93806	65.07240	no	7.47251	63.85076	single	6.52767	6.75138	7.11621	0.55891
1110	6.90275	379-41-3754	37.45220	5.83190	Carol Cervantes	6.94188	1.00000	54.64643	83.19024	Y	5.88511	36.42050	married	6.05347	7.34007	7.77697	0.33952
1111	7.91754	774-96-6634	51.39199	8.66329	Edward Tyler	6.00562	1.00000	73.80543	34.95696	no	8.38028	8.41191	married	8.72716	6.07464	6.85014	2.65049
1112	8.37866	077-74-0826	47.15009	8.52196	Judy Mann	6.19782	1.00000	73.89378	15.59636	no	8.86753	119.81833	divoced	7.70663	5.36379	6.70282	1.34810
1113	4.89539	047-34-1246	45.54841	7.50967	Rebecca Barajas	6.97156	0.00000	31.21344	80.27484	no	7.09285	16.12783	married	6.05577	5.89994	7.48412	0.57287
1114	5.61067	880-76-1950	49.11232	4.86001	Shawn Torres	6.92730	1.00000	39.87100	92.70909	no	6.24464	43.44120	married	5.10519	8.69954	7.75308	0.65914
1115	7.34629	095-53-3397	29.86537	4.24101	Maria Young	6.70212	1.00000	55.37180	51.16948	no	7.74156	82.91794	single	7.08555	7.10961	8.35752	1.04250
1116	5.23305	160-25-2464	43.05610	6.37520	Mary Meyers	7.52072	1.00000	36.39187	80.70488	Y	6.80443	63.44126	married	6.09170	6.17128	8.49204	0.58319
1117	6.65569	232-72-0168	61.11949	5.44867	Brandon Stephens	7.11419	0.00000	53.11056	85.57955	yes	6.07624	53.56274	divoced	4.45385	9.15802	8.24938	0.50608
1118	7.21888	641-34-9662	39.27260	4.67052	Gary Powers	8.07861	1.00000	67.03431	89.32138	N	5.94962	152.42857	married	5.54216	7.66318	6.23977	0.62490
1119	5.65874	137-26-6872	43.72651	8.43631	Sharon Wise	7.35718	0.00000	61.67787	85.41479	N	6.11863	88.48260	single	5.97468	7.31843	5.34640	0.35660
1120	8.54367	545-98-2789	42.38091	9.85156	Michael Nichols	6.89699	1.00000	56.97238	54.10828	Y	7.69585	52.55270	married	10.00409	7.11806	6.66351	7.72874
1121	7.75297	457-55-2092	33.75915	9.27493	Rachel Brooks	6.66543	1.00000	44.84415	46.09081	no	7.84208	117.71341	married	5.95837	7.94344	6.54982	0.64460
1122	7.41652	023-43-7035	38.48361	9.29531	Sara Brooks	5.67827	0.00000	52.88827	13.06096	no	9.11054	105.00700	single	6.88806	7.48829	6.63718	0.96464
1123	8.00970	435-08-4428	49.93237	8.57536	James Bender	5.45123	0.00000	44.95735	56.91255	N	7.56542	73.87998	separated	7.19545	8.97891	7.15750	1.07726
1124	4.94688	236-49-6155	69.24876	9.18646	Jessica Mendoza	6.51407	1.00000	59.78892	30.24901	Y	4.18698	70.59981	nop	5.64593	7.71389	7.36214	0.85726
1125	6.34512	720-98-0400	36.95654	5.88401	Julie Logan	6.88738	1.00000	63.50698	86.23012	N	6.07677	84.88450	single	6.36447	8.13103	6.37061	0.98223
1126	7.17565	401-07-0771	75.02115	9.33288	Dana Buckley	7.85880	0.00000	44.69868	25.52634	no	8.44697	34.35345	nop	8.93069	5.57627	6.91261	3.21551
1127	10.42706	185-94-7754	57.38866	9.48446	James Wyatt	7.05817	0.00000	33.38789	21.52098	no	10.22500	12.17249	married	5.11723	7.47314	6.10101	0.80466
1128	5.46506	844-24-9658	66.88008	4.59365	Jeffrey Morales	8.27514	1.00000	69.28254	78.88468	no	6.96446	87.12169	single	5.83855	5.59299	5.06428	0.66749
1129	4.46499	709-98-2595	33.54282	7.00507	Nicole Hamilton	7.50456	1.00000	47.53873	60.00400	yes	4.98891	105.38317	widowed	4.91255	7.07661	8.40059	0.48137
1130	8.32843	153-94-3161	52.32817	8.22299	Rebecca Weber	9.63136	0.00000	57.45471	13.81584	yes	9.00055	101.96141	single	5.38871	8.91158	7.67738	0.79182
1131	5.32727	530-85-0239	62.01320	4.98490	Robert Davis	8.60608	1.00000	48.29479	79.44424	no	5.66182	137.89574	single	4.89184	6.44740	5.76675	0.41689
1132	6.79648	140-79-7471	42.12151	9.18917	Robin Young	8.20924	0.00000	50.13564	20.43354	yes	3.90196	-18.03536	widowed	7.62563	7.08332	6.27265	1.30973
1133	6.64273	396-04-0505	38.98646	6.11492	Rebecca Cannon	6.82253	1.00000	41.99153	80.96693	no	7.02220	100.78475	divoced	7.34946	7.13235	8.07128	
1134	6.55760	446-02-0285	50.94555	8.57013	Timothy Wood	8.44945	0.00000	44.94600	78.17443	yes	5.85104	85.20816	married	4.67712	8.58606	7.49911	0.52271
1135	8.15922	485-74-5911	66.31752	8.02713	Randy Todd	6.49431	1.00000	30.02542	16.84110	no	8.95893	60.35388	nop	11.53822	7.50824	7.00378	34.83403
1136	5.47085	308-57-5525	42.42160	9.11060	Robert Lewis	7.88845	0.00000	22.30074	75.03482	no	6.89739	31.89695	widowed	5.03596	8.17593	6.99420	0.38863
1137	7.27951	238-02-8656	49.49483	7.57202	Miss Margaret Reed MD	7.47309	0.00000	56.75209	83.65036	no	6.58932	7.70062	divoced	6.11772	8.87416	6.90735	1.03949
1138	6.80071	585-32-0575	50.39059	7.82973	Thomas Payne	6.43321	1.00000	40.43504	20.80091	Y	8.72535	82.05079	married	7.40371	5.43215	7.22909	1.07248
1139	6.88339	789-92-0136	43.74526	8.39166	Thomas Smith	8.45949	0.00000	29.40199	61.35413	yes	7.45384	116.41248	married	5.53764	5.97813	7.74301	0.58727
1140	8.01210	207-56-7132	56.74613	9.74251	Victoria Taylor	7.42770	1.00000	47.97932	59.25894	no	7.77587	93.40058	separated	9.36064	5.15181	7.95437	4.22452
1141	6.51356	352-90-3719	65.30267	9.26185	Kenneth Kelly	6.89007	0.00000	72.87493	23.06736	no	3.84489	26.45655	nop	8.34639	7.15484	8.34669	2.27278
1142	7.31456	074-50-5814	57.53234	7.60093	Erin Rodriguez	6.90898	1.00000	45.87763	17.79366	no	9.00097	92.17976	single	8.76948	6.15738	7.29079	2.43358
1143	6.00116	064-64-9140	36.55504	4.74071	James Duncan II	6.44157	1.00000	59.19842	63.65512	no	7.50567	64.27954	widowed	6.30555	6.61926	7.77736	0.78353
1144	8.15816	271-41-1269	40.73509	8.66208	Cindy Flynn	7.90352	1.00000	51.10815	62.68740	yes	7.48916	43.95387	divoced	8.93372	7.61012	8.09794	3.13890
1145	8.75918	688-54-7794	51.76890	9.30283	Michele Pierce	7.46410	0.00000	46.39237	4.75709	no	9.65481	86.02724	married	7.64848	7.71218	5.88017	1.24126
1146	5.56107	383-25-4383	63.34934	6.67555	Julie Greene	6.86191	1.00000	46.26936	56.80879	yes	5.05989	64.43780	married	5.27688	6.60067	5.89793	0.69028
1147	7.11061	897-02-7525	27.01672	4.97698	Joshua Lopez	5.79898	1.00000	49.41418	64.14269	yes	7.49586	146.30368	married	7.73206	8.35605	6.86234	1.29267
1148	7.78265	277-92-8670	46.34241	10.97850	Chelsea Garcia	8.72311	1.00000	55.04789	61.24419	yes	7.75783	19.71780	married	8.88848	7.37981	7.00859	2.83292
1149	7.89850	427-09-3084	44.99002	9.48959	Matthew Wright	7.02137	1.00000	55.71254	47.10386	Y	7.94219	25.35821	married	9.40082	7.22997		4.63747
1150	5.00006	434-13-1043	58.98602	6.17823	Joseph Krueger	5.76057	1.00000	56.16040	89.83746	yes	6.58324	72.00098	single	5.98129	6.11376	6.07321	0.74010
1151	6.34756	137-07-5883	78.30158	3.52380	Sabrina Parker	6.04549	1.00000	44.62953	62.30313	yes	7.41825	48.62702	married	6.29764	7.70743	5.90760	0.69808
1152	7.92925	393-43-8997	53.95165	8.98422	Kyle Rangel	8.80745	0.00000	78.61310	48.36447	no	7.95786	50.28329	single	4.76669	7.11639	7.37538	0.79054
1153	8.30680	170-82-8489	51.33267	9.22294	Brian Anderson	7.11492	0.00000	49.36977	36.13698	no	8.31533	44.57829	widowed	7.23269	8.00497	7.71233	0.91476
1154	7.49726	689-87-6172	59.31471	8.08436	Raymond Mccormick	8.51812	0.00000	50.41443	73.31417	no	7.02379	109.12932	divoced	6.63200	7.57146	8.35600	0.45836
1155	8.00986	198-47-6720	69.19100	7.91446	Christina Turner	7.45315	1.00000	66.29400	34.11806	no	8.26961	-5.25300	single	9.23616	5.39562	8.07874	4.16679
1156	8.35117	566-86-2017	24.34419	9.08819	David White	5.66099	1.00000	41.27834	59.83229	no	7.58184	74.11039	married	5.78274	6.61610	8.85422	0.84043
1157	6.42083	849-78-0782	47.08031	11.83013	George Rice	8.14973	1.00000	50.83672	64.93843	yes	7.38177	97.16945	single	9.14356	6.69835	7.59470	3.74901
1158	7.34751	209-79-0095	54.88455	8.57123	Jose Banks	7.50207	0.00000	63.93732	57.85065	no	7.66317	122.01078	divoced	7.59178	6.94256	4.94706	0.82734
1159	5.23843	377-25-8859	42.96365	9.53916	Heather Martinez	7.19743	0.00000	74.04988	74.69601	Y	6.95045	47.95309	divoced	5.17673	7.56916	7.33989	0.20216
1160	8.23958	022-14-1090	53.31178	8.01785	Alexis Smith	5.47330	0.00000	84.13068	30.02272	no	8.44405	60.70204	divoced	5.60785	6.84095	8.77051	0.80693
1161	4.28482	404-83-3901	50.43506	7.79820	Hector Lee	5.44664	1.00000	33.20980	62.25592	no	5.22422	76.36721	married	5.73523	8.11573	6.48428	0.60134
1162	4.99566	403-23-7587	63.96967	9.84231	Joshua Collier	7.07691	0.00000	44.27715	82.72569	yes	6.55214	117.95785	nop	6.62068	5.93960	8.34624	0.83454
1163	7.52674	519-16-4098	41.26999	7.75124	Nicholas Maldonado	6.03680	0.00000	39.76143	42.79870	Y	7.95696	101.86538	widowed	7.69078	6.90772	8.19490	1.04935
1164	8.35486	713-15-0263	78.46192	5.22657	Shawn Christensen	7.96561	1.00000	20.92913	70.59139	no	5.15584	12.45831	single	6.32079	6.13721	5.76089	0.94864
1165	4.24698	370-71-5326	56.42858	7.78484	Nicole Martinez	7.98283	1.00000	40.67085	72.52562	no	5.43919	57.24626	divoced	5.98462	7.40232	7.61073	0.88589
1166	7.65969	289-15-1313	53.82742	11.15377	Deborah Hansen	6.16279	1.00000	53.12133	53.64078	no	7.64482	120.37798	separated	10.44203	5.71743	6.97106	12.00712
1167	5.69039	141-18-9667	57.06708	6.71023	Elizabeth Mueller	7.09289	1.00000	59.80057	78.02201	no	5.77657	27.34622	single	6.17584	4.60788	7.48034	0.80717
1168	6.84020	510-84-4109	50.71752	6.66080	Christina Gomez	7.37730	0.00000	53.19243	51.38787	yes	4.77432	102.53204	divoced	6.34018	7.09546	5.20911	0.69856
1169	9.25968	246-19-9351	30.33378	9.13290	Willie Sandoval	7.60808	1.00000	55.97497	44.26715	yes	7.86103	121.36789	divoced	7.26195	5.57338	7.42545	0.92420
1170	5.11194	624-05-5536	54.35570	6.90647	Cathy Walker	6.67407	1.00000	84.00906	79.74093	no	6.79983	80.30735	divoced	6.82044	7.05669	5.98061	0.70830
1171	7.99644	610-93-2552	48.55318	6.25289	Sarah Jackson	6.80649	0.00000	54.24522	11.60606	no	8.68654	36.87439	single	3.64221	7.69409	8.52286	0.12440
1172	6.52064	434-15-7385	44.65984	5.37740	Stephen Becker	6.83355	1.00000	46.31132	82.70866	no	6.93709	114.25790	single	6.10474	7.40020	7.15677	0.78181
1173	7.32584	207-93-7101	39.82555	8.96764	Heidi Roberts	6.80269	1.00000	62.01060	41.92182	no	7.98403	44.22704	married	8.47563	6.00896	7.90756	2.38440
1174	9.12872	088-65-1788	42.11796	9.65257	Kendra Smith	9.00467	0.00000	74.22103	27.42593	no	8.43240	70.41590	divoced	7.47272	6.81377	6.11853	1.05913
1175	5.27625	232-72-0168	47.58626	8.41053	Brandon Stephens	5.46800	0.00000	42.44733	75.27145	no	7.10573	75.93153	single	5.34018	9.66963	5.75120	0.24462
1176	7.60155	222-91-5905	53.00081	6.90789	Gregory Wright	7.67329	0.00000	53.78256	63.94038	no	7.36698	55.48763	divoced	4.63796	7.99880	7.30347	0.60047
1177	4.78693	788-59-1481	53.46787	7.69760	Laura Crawford	6.64134	0.00000	65.29390	49.17939	no	7.95106	110.65190	nop	4.90840	6.31878	6.35936	0.65609
1178		473-28-6013	48.22790	6.98527	Timothy Richardson	5.58224	1.00000	54.56264	93.33401	no	6.01354	84.92486	married	6.68735	6.02389	6.24089	0.61857
1179	5.80008	328-35-3845	36.68646	6.32940	Kelly Harris	7.19615	1.00000	44.97145	63.04820	yes	5.03786	15.86549	married	4.67252	7.80933	8.18147	0.49333
1180	6.29786	326-99-2526	36.56395	7.48062	Joseph Williams	6.43748	0.00000	39.77670	36.91261	Y	4.40266	75.43325	separated	8.19822	7.69301	6.61358	1.62795
1181	7.70937	636-47-5584	56.54152	8.31816	Daniel Scott	6.96694	0.00000	39.51540	10.79430	yes	9.27556	51.82532	divoced	5.86780	6.63915	6.68661	0.89027
1182	9.59364	773-57-5350	36.73268	9.08121	Kaylee Snyder	7.66825	1.00000	41.27284	39.55371	no	7.98267	66.86008	nop	9.19716	8.65535	7.95151	3.71023
1183	7.06888	441-82-5234	41.54732	7.74207	Meagan Rogers	8.71440	0.00000	65.10474	67.44911	no	7.25820	68.12313	married	6.48570	7.07017	7.97375	0.81287
1184	6.57751	094-20-8893	43.61858	2.27838	Sheri Sims	6.94355	0.00000	48.41100	27.27856	N	8.47728	41.01808	married	6.23528	5.27118	8.72787	0.54148
1185	6.23933	683-94-6748	43.48466	9.16916	Jason Johnson	7.76069	0.00000	56.01009	84.59864	no	5.84675	52.96330	divoced	5.43884	6.20258	7.12511	0.49230
1186	7.86659	013-88-3181	25.61420	8.44990	Scott Mcmillan	7.82319	1.00000	39.43721	27.54279	Y	8.32792	127.63927	divoced	7.47434	5.35107	8.20547	0.92694
1187	5.65403	292-55-0061	50.52904	9.32238	Tara Smith	7.25423	0.00000	50.84143	79.14394	no	5.87752	99.67641	single	6.45739	7.82514	6.12110	0.73839
1188	7.63105	566-81-6116	51.47700	9.14069	Kristine Reynolds	4.70535	1.00000	44.80685	47.51214	yes	7.87983	29.44677	separated	7.45892	6.43460	8.04750	0.69715
1189	6.80877	736-59-7693	43.69486	9.89942	Stephanie Garcia	8.48422	1.00000	21.71985	66.37456	no	7.68701	62.93262	nop	10.44818	6.54504	5.95648	11.92373
1190	3.71147	856-18-3645	55.84173	5.06875	Thomas Coleman	5.69849	1.00000	53.67004	75.35414	no	5.56487	71.77842	married	3.35908	5.51370	7.29036	0.75368
1191	6.88956	498-55-8053	58.23085	8.95091	Cheyenne Petersen	8.31182	1.00000	47.59813	60.48025	no	5.05653	127.28352	nop	7.83562	6.75341	8.24523	1.14960
1192	5.92227	366-51-1230	33.21818	6.80339	Alexander White	8.38725	0.00000	52.40471	75.36223	Y	5.48361	90.47100	nop	7.03512	8.10354	7.38604	0.80518
1193	5.96266	169-76-6729	52.13627	8.27199	Jonathan Thompson	8.64692	1.00000	48.53145	68.61647	yes	5.10512	121.89922	single	6.67650	7.76151	5.70246	0.94353
1194	8.49537	572-06-6165	43.42497	8.17448	Albert Davis	7.07582	1.00000	43.30097	23.55195	no	8.90311	0.88545	divoced	7.04840	6.01710	6.69416	1.19613
1195	9.06343	656-10-6683	55.79354	7.51449	James Berry	8.69945	1.00000	40.58779	29.36040	no	8.56886	56.73948	divoced	8.57718	7.46469	8.19964	2.38562
1196	6.76708	378-67-2933	60.98074	6.64957	John Love	6.23377	1.00000	68.42153	71.24288	no	5.44698	38.08682	separated	6.83130	8.49877	8.24189	0.86949
1197	7.06016	665-69-0723	53.50359	6.84210	Robert Davis	6.38566	1.00000	55.82034	51.17141	no	4.57253	84.13023	single	5.34871	7.18389	8.02237	0.67904
1198	7.70899	780-46-1221	35.59144	8.96115	Jennifer Adams	6.71640	1.00000	24.19720	35.14853	yes	8.26035	26.99371	separated	7.34245	7.07702	4.83199	1.15449
1199	6.91995	122-83-0892	58.82492	6.12275	Ashley Madden	7.49281	1.00000	38.52587	81.55314	no	5.74704	71.96385	single	6.71983	6.68784	8.86514	0.90237
1200	9.35745	676-33-8218	71.09523	8.12479	Lori Randall	6.29325	1.00000	39.95135	24.57756	yes	8.49881	109.33106	divoced	8.27509	7.33220	8.86566	1.73581
1201	8.95730	177-40-3830	51.33402	7.00471	Michelle Hansen	8.24947	1.00000	52.36933	15.71015	yes	9.13910	37.52741	single	6.84687	7.22028	7.64873	0.35902
1202	4.85330	854-17-4648	35.02739	5.41425	Jamie Peters	7.12594	1.00000	56.23939	83.85473	Y	5.74150	24.77765	single	4.66091	7.16959	9.37796	0.45574
1203	6.65960	523-96-3541	37.92164	8.67983	Elizabeth Mcgrath	6.99717	0.00000	26.37231	39.23998	no	4.45761	-1.72815	widowed	7.17603	7.34041	7.10079	0.91753
1204	4.17827	636-26-0080	84.06421	7.53135	Kevin Kim	7.25683	1.00000	43.85288	48.95525	no	4.63844	86.63777	married	5.34175	7.33929	8.48598	0.37504
1205	5.42419	187-73-8436	42.47577	7.23441	Amy Fox	6.35460	1.00000	43.60283	55.13948	no	4.73676	30.85283	divoced	5.31415	5.63174	8.00862	0.73188
1206	6.62380	410-13-2703	16.85165	7.23154	Emily Savage	7.58590	0.00000	65.02302	65.60663	yes	5.16427	128.78048	divoced	6.01063	8.00583	4.55153	0.53798
1207	6.40468	133-61-8911	69.64893	5.31647	Lindsey Smith	6.27757	1.00000	28.50272	83.95371	Y	5.99121	77.67152	separated	5.25955	5.24965	7.62251	0.28535
1208	7.36068	410-48-5230	47.20959	9.58454	Bryan Ross	8.25268	0.00000	54.79995	40.45708	no	7.99651	101.14568	divoced	8.09357	6.21529	8.65529	1.77333
1209	9.31780	184-62-8138	31.75127	6.98593	Diana Jones	7.67048	1.00000	68.48636	9.48159	no	9.36127	83.34247	single	7.74912	8.18696	6.67143	1.37474
1210	5.78585	095-23-6912	77.11054	6.77790	Christopher Greene	8.35640	1.00000	47.34106	55.41400	no	4.99714	28.91174	married	5.80882	7.20550	6.36696	0.66211
1211	5.11944	622-35-1326	68.44344	6.53085	Jason Pham	6.06929	1.00000	58.69128	87.37814	yes	6.33063	79.89994	married	6.09436	7.57417	6.12016	0.89876
1212	7.22268	819-65-2043	52.90009	7.81279	Robert Wright	8.00369	1.00000	38.98334	38.40324	no	8.29903	69.72170	nop	7.53368	7.39907	8.84010	1.15000
1213	3.11973	747-51-8933	58.86647	7.29513	Jessica Horton	6.63318	1.00000	52.18959	82.36030	no	5.60305	-25.30690	married	5.05732	7.59502	8.49964	0.42414
1214	8.72353	799-41-3575	74.14966	9.80307	Sarah Fox	6.31117	1.00000	58.12441	53.15585	no	7.80659	63.96884	divoced	10.19658	6.20405	9.16413	9.43924
1215	8.87193	275-44-2686	31.17657	7.36423	Ashley Gill	6.64895	1.00000	77.70154		Y	9.47033	110.89435	divoced	9.65977	7.16889	8.32331	6.06996
1216	5.52021	430-66-7110	59.68423	4.22746	Timothy Norris	7.39072	1.00000	68.78196	64.04340	no	4.99682	37.12264	single	4.28426	5.86123	6.69704	0.36261
1217	5.43540	600-68-3622	60.80809	7.76829	Jacqueline Sosa	7.13258	0.00000	19.34469	80.20434	no	6.56780	84.76943	married	6.03120	5.48537	6.29537	0.77498
1218	7.33707	124-57-4634	42.58476	5.42127	Marcus Miller	4.73737	1.00000	38.71375	59.75214	Y	7.53811	89.56398	separated	7.63697	7.64011	7.61785	1.04036
1219	5.74651	005-02-7812	78.71330	7.62289	Patricia Green	6.90694	1.00000	73.07739	42.38602	no	4.53122	43.00386	separated	5.99449	6.76819	8.47203	0.49745
1220	7.93140	204-27-5202	49.47194	6.54808	Jordan Vaughan	7.84493	1.00000	48.26436	22.32170	Y	8.64215	64.72473	widowed	9.37429	6.20755	7.81619	4.60560
1221	7.34353	554-75-7249	38.63584	8.45638	Mary Sawyer	7.30546	1.00000	47.14096	26.40940	N	8.47394	68.14750	single	8.52963	5.95568	7.03100	2.41075
1222	8.02120	851-54-8051	40.42978	8.55529	Matthew Clark	8.17202	1.00000	28.17432	74.56384	N	5.39082	52.31518	married	7.78589	6.72241	6.13816	0.92145
1223	5.47526	035-27-6802	49.31440	8.70250	Eric Thomas	6.46092	0.00000	48.41523	58.58181	no	5.10002	105.29268	widowed	8.57778	7.73211	7.49629	2.43636
1224	5.46969	729-99-9020	50.79916	8.12460	Catherine Cooper	7.12885	1.00000	47.54912	89.55454	yes	6.33845	45.69281	widowed	8.02224	5.86213	6.99667	1.19913
1225	9.61082	424-91-7355	32.52438	7.59959	Veronica Harris	5.68928	1.00000	54.22737	13.83665	no	8.83291	30.50371	separated	9.12129	7.41714	7.96833	3.64378
1226	6.96729	078-60-2136	49.46728	7.41521	Dennis Fields	6.89111	0.00000	45.38277	51.28166	Y	7.93978	92.49574	separated	5.81258	6.52120	7.84523	0.80696
